Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
171831,09/03/2024,BF1545,Other,Male,31,Mumbai,Yes,10,70,80,1,80,5,Discount deals was greatly appreciated.
163255,06/10/2024,BF1549,Clothing,Male,35,Memphis,No,130,0,130,1,130,4,Exquisite craftsmanship here is absolutely appreciated.
178199,11/03/2024,BF1543,Clothing,Male,33,New York,No,100,0,100,1,100,5,The Product exhibits good design.
184556,22/09/2024,BF1548,Clothing,Male,22,Sacramento,No,65,0,65,1,65,1,The product is not as advertised.
122591,10/02/2024,BF1551,Ornaments,Female,21,Toronto,Yes,15,25,40,4,160,5,Exquisite craftsmanship here is absolutely appreciated.
186068,23/12/2023,BF1545,Other,Male,21,Miami,No,10,0,10,1,10,5,Lack of delivery delays is greatly appreciated.
172199,18/06/2024,BF1548,Clothing,Female,27,Memphis,No,65,0,65,1,65,2,Careless handling by the delivery team.
137270,30/03/2024,BF1545,Other,Male,25,Las Vegas,No,10,0,10,1,10,5,Exquisite craftsmanship here is absolutely appreciated.
160019,28/02/2024,BF1554,Ornaments,Male,27,New York,No,20,0,20,1,20,2,Clear delays in delivery.
167269,15/08/2024,BF1545,Other,Male,28,New Jersey,No,10,0,10,4,40,2,Careless handling by the delivery team.
136550,28/07/2024,BF1547,Ornaments,Male,24,Portland,No,32,0,32,3,96,3,Average product
140125,16/06/2024,BF1548,Clothing,Male,35,Austin,No,65,0,65,2,130,4,The product was affordable here compared to other brands.
173013,08/04/2024,BF1548,Clothing,Male,20,Sydney,Yes,65,100,165,1,165,5,Discount deals was greatly appreciated.
122796,22/08/2024,BF1547,Ornaments,Male,23,New Delhi,Yes,32,70,102,1,102,4,The delivery team handled the product with care.
145507,31/10/2024,BF1543,Clothing,Male,22,San Francisco,No,100,0,100,3,300,3,Nothing too special.
180445,10/11/2023,BF1550,Clothing,Female,24,Portland,No,97,0,97,5,485,4,The product was delivered quickly.
194584,19/07/2024,BF1551,Ornaments,Female,35,Sacramento,No,15,0,15,4,60,4,Exquisite craftsmanship here is absolutely appreciated.
184449,03/10/2024,BF1545,Other,Male,20,San Antonio,No,10,0,10,2,20,4,The product was affordable here compared to other brands.
151842,18/12/2023,BF1553,Ornaments,Female,32,San Antonio,No,50,0,50,2,100,4,Incredible detailing was clearly evident.
121812,28/01/2024,BF1550,Clothing,Female,24,London,Yes,97,40,137,3,411,2,The promotion quality does not match the product
177802,02/09/2024,BF1550,Clothing,Male,31,Memphis,No,97,0,97,1,97,5,Lack of delivery delays is greatly appreciated.
135352,10/09/2024,BF1545,Other,Female,20,Pittsburgh,No,10,0,10,3,30,5,The product was delivered quickly.
189080,29/04/2024,BF1551,Ornaments,Male,26,Sacramento,No,15,0,15,5,75,2,The product had an underwhelming design.
177413,23/11/2023,BF1548,Clothing,Male,23,San Francisco,No,65,0,65,2,130,3,Had slight delays but the product was in good shape.
181907,03/09/2024,BF1548,Clothing,Male,29,Las Vegas,No,65,0,65,5,325,4,Premium quality as usual.
195316,04/09/2024,BF1550,Clothing,Male,27,San Antonio,No,97,0,97,1,97,4,Lack of delivery delays is greatly appreciated.
183721,11/07/2024,BF1550,Clothing,Male,29,San Antonio,No,97,0,97,1,97,4,The product was affordable here compared to other brands.
178232,05/09/2024,BF1543,Clothing,Female,21,New Jersey,No,100,0,100,3,300,4,The product was delivered quickly.
163633,01/07/2024,BF1555,Other,Female,24,Cleveland,No,23,0,23,1,23,4,Exquisite craftsmanship here is absolutely appreciated.
195365,13/05/2024,BF1547,Ornaments,Male,21,Paris,Yes,32,50,82,1,82,4,Lack of delivery delays is greatly appreciated.
141981,13/05/2024,BF1551,Ornaments,Male,30,Pittsburgh,No,15,0,15,1,15,5,The product had excellent quality.
175302,07/11/2023,BF1548,Clothing,Male,28,Cleveland,No,65,0,65,1,65,4,The delivery team handled the product with care.
166200,22/02/2024,BF1551,Ornaments,Male,35,New York,No,15,0,15,1,15,5,Lack of delivery delays is greatly appreciated.
120802,31/05/2024,BF1544,Other,Female,25,San Antonio,No,9,0,9,1,9,5,The product was affordable here compared to other brands.
161034,08/06/2024,BF1549,Clothing,Female,27,Sacramento,No,130,0,130,3,390,4,Incredible detailing was clearly evident.
173021,13/07/2024,BF1551,Ornaments,Male,23,Glasgow,Yes,15,40,55,1,55,5,The product was delivered quickly.
191856,01/11/2024,BF1550,Clothing,Male,22,Manchester,Yes,97,40,137,1,137,2,There is clear evidence of subpar detailing.
135737,19/11/2023,BF1553,Ornaments,Female,21,Pittsburgh,No,50,0,50,2,100,1,Careless handling by the delivery team.
138639,17/05/2024,BF1543,Clothing,Male,19,Pittsburgh,No,100,0,100,2,200,4,The product was affordable here compared to other brands.
173020,12/04/2024,BF1551,Ornaments,Female,22,San Antonio,No,15,0,15,1,15,2,Careless handling by the delivery team.
162234,07/04/2024,BF1545,Other,Male,26,Paris,Yes,10,50,60,1,60,1,Careless handling by the delivery team.
174560,03/02/2024,BF1543,Clothing,Female,32,Detroit,No,100,0,100,2,200,3,The handling was questionable but incurred only minute damages.
166522,22/03/2024,BF1548,Clothing,Male,19,Pittsburgh,No,65,0,65,2,130,2,Clear delays in delivery.
186645,23/02/2024,BF1546,Clothing,Male,33,New Jersey,No,118,0,118,1,118,5,The delivery team handled the product with care.
152235,01/03/2024,BF1543,Clothing,Male,18,Las Vegas,No,100,0,100,1,100,3,The handling was questionable but incurred only minute damages.
159048,09/06/2024,BF1554,Ornaments,Male,20,New Delhi,Yes,20,70,90,1,90,5,Lack of delivery delays is greatly appreciated.
189517,20/03/2024,BF1554,Ornaments,Male,28,Sacramento,No,20,0,20,2,40,3,Nothing too special.
177241,29/07/2024,BF1551,Ornaments,Female,26,Austin,No,15,0,15,1,15,4,Premium quality as usual.
189024,14/09/2024,BF1544,Other,Male,31,San Francisco,No,9,0,9,1,9,1,Clear delays in delivery.
180305,03/06/2024,BF1548,Clothing,Male,21,San Antonio,No,65,0,65,1,65,4,Premium quality as usual.
158318,12/10/2024,BF1544,Other,Male,35,New Jersey,No,9,0,9,1,9,5,Exquisite craftsmanship here is absolutely appreciated.
171205,25/03/2024,BF1546,Clothing,Female,22,Dublin,Yes,118,40,158,1,158,5,The product was affordable here compared to other brands.
183848,11/03/2024,BF1551,Ornaments,Male,29,Sydney,Yes,15,100,115,1,115,5,Incredible detailing was clearly evident.
181743,07/04/2024,BF1552,Ornaments,Male,26,Detroit,No,45,0,45,2,90,4,Premium quality as usual.
125231,20/10/2024,BF1548,Clothing,Male,19,Toronto,Yes,65,25,90,1,90,4,The product was delivered quickly.
125547,26/10/2024,BF1546,Clothing,Female,22,Portland,No,118,0,118,1,118,5,Exquisite craftsmanship here is absolutely appreciated.
155184,17/05/2024,BF1543,Clothing,Male,30,London,Yes,100,40,140,1,140,4,The product was affordable here compared to other brands.
123015,02/03/2024,BF1548,Clothing,Male,29,Austin,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
154502,01/10/2024,BF1550,Clothing,Male,19,New Delhi,Yes,97,70,167,1,167,5,Great design is one of the major positives of this product.
146159,29/08/2024,BF1554,Ornaments,Female,20,Manchester,Yes,20,40,60,4,240,3,Had slight delays but the product was in good shape.
193714,31/03/2024,BF1548,Clothing,Female,25,Miami,No,65,0,65,1,65,2,Never buying from here again.
144227,02/04/2024,BF1548,Clothing,Male,33,New Jersey,No,65,0,65,2,130,4,Discount deals was greatly appreciated.
171833,12/04/2024,BF1548,Clothing,Male,32,New York,No,65,0,65,1,65,2,Never buying from here again.
189641,08/11/2023,BF1548,Clothing,Male,32,New Jersey,No,65,0,65,2,130,3,Had slight delays but the product was in good shape.
181892,07/05/2024,BF1551,Ornaments,Male,20,Las Vegas,No,15,0,15,1,15,1,Waste of Money.
172504,10/12/2023,BF1543,Clothing,Female,33,Cardiff,Yes,100,40,140,1,140,2,Never buying from here again.
137209,16/07/2024,BF1550,Clothing,Female,28,Dublin,Yes,97,40,137,3,411,5,The product was affordable here compared to other brands.
182460,07/03/2024,BF1552,Ornaments,Female,33,San Antonio,No,45,0,45,1,45,5,The product was affordable here compared to other brands.
120633,10/11/2023,BF1548,Clothing,Female,32,Las Vegas,No,65,0,65,2,130,2,The product had an underwhelming design.
192124,11/03/2024,BF1548,Clothing,Male,35,Dublin,Yes,65,40,105,2,210,5,Premium quality as usual.
174362,16/01/2024,BF1545,Other,Female,34,Pittsburgh,No,10,0,10,1,10,4,Exquisite craftsmanship here is absolutely appreciated.
169805,14/06/2024,BF1548,Clothing,Male,19,London,Yes,65,40,105,1,105,5,Lack of delivery delays is greatly appreciated.
155919,12/05/2024,BF1547,Ornaments,Female,27,Pittsburgh,No,32,0,32,4,128,5,Exquisite craftsmanship here is absolutely appreciated.
179989,03/05/2024,BF1545,Other,Male,28,London,Yes,10,40,50,1,50,5,The delivery team handled the product with care.
155673,31/12/2023,BF1545,Other,Male,29,Pittsburgh,No,10,0,10,1,10,2,The product is not as advertised.
127566,06/12/2023,BF1547,Ornaments,Male,19,Mumbai,Yes,32,70,102,3,306,4,Lack of delivery delays is greatly appreciated.
184952,07/01/2024,BF1545,Other,Male,19,Memphis,No,10,0,10,1,10,3,It was ok.
146393,11/04/2024,BF1544,Other,Male,27,Miami,No,9,0,9,1,9,2,Never buying from here again.
123143,20/09/2024,BF1550,Clothing,Female,32,Montreal,Yes,97,25,122,1,122,1,There is clear evidence of subpar detailing.
165015,06/05/2024,BF1550,Clothing,Male,19,Detroit,No,97,0,97,1,97,1,Clear delays in delivery.
129345,04/07/2024,BF1543,Clothing,Female,30,Portland,No,100,0,100,1,100,3,Expected much better
163690,07/07/2024,BF1550,Clothing,Female,28,New Jersey,No,97,0,97,2,194,1,The product had an underwhelming design.
193743,14/03/2024,BF1544,Other,Male,27,Austin,No,9,0,9,1,9,5,Lack of delivery delays is greatly appreciated.
191972,15/05/2024,BF1543,Clothing,Male,19,Cleveland,No,100,0,100,1,100,3,Had slight delays but the product was in good shape.
122676,02/04/2024,BF1544,Other,Female,34,Portland,No,9,0,9,1,9,3,Expected much better
139002,13/03/2024,BF1552,Ornaments,Female,24,Liverpool,Yes,45,40,85,1,85,4,Premium quality as usual.
166371,10/05/2024,BF1550,Clothing,Male,32,Memphis,No,97,0,97,1,97,4,The delivery team handled the product with care.
196174,18/12/2023,BF1543,Clothing,Female,32,Sacramento,No,100,0,100,1,100,3,Not as expected.
162667,08/02/2024,BF1552,Ornaments,Male,34,New Delhi,Yes,45,70,115,1,115,4,The product was affordable here compared to other brands.
168019,07/05/2024,BF1543,Clothing,Male,28,Detroit,No,100,0,100,1,100,3,Nothing too special.
123309,13/06/2024,BF1554,Ornaments,Male,27,Memphis,No,20,0,20,5,100,4,The product was delivered quickly.
185569,23/06/2024,BF1549,Clothing,Male,25,Portland,No,130,0,130,1,130,3,The handling was questionable but incurred only minute damages.
122621,15/04/2024,BF1544,Other,Male,24,Mumbai,Yes,9,70,79,1,79,2,The product had an underwhelming design.
139452,19/02/2024,BF1554,Ornaments,Male,32,Cardiff,Yes,20,40,60,5,300,4,Incredible detailing was clearly evident.
138162,06/08/2024,BF1545,Other,Male,30,New Delhi,Yes,10,70,80,1,80,4,The Product exhibits good design.
135000,02/09/2024,BF1545,Other,Male,28,Memphis,No,10,0,10,5,50,5,Discount deals was greatly appreciated.
151030,31/03/2024,BF1544,Other,Male,30,Dublin,Yes,9,40,49,5,245,5,Lack of delivery delays is greatly appreciated.
120046,19/04/2024,BF1543,Clothing,Male,29,Austin,No,100,0,100,1,100,3,Expected much better
191416,25/08/2024,BF1543,Clothing,Male,30,Glasgow,Yes,100,40,140,1,140,5,The delivery team handled the product with care.
151085,03/04/2024,BF1550,Clothing,Female,32,Austin,No,97,0,97,1,97,2,The product is not as advertised.
172388,16/12/2023,BF1543,Clothing,Male,26,New York,No,100,0,100,1,100,5,Premium quality as usual.
137709,28/08/2024,BF1548,Clothing,Male,34,New York,No,65,0,65,1,65,5,Great design is one of the major positives of this product.
152795,15/03/2024,BF1549,Clothing,Male,30,Manchester,Yes,130,40,170,1,170,3,Not as expected.
175515,08/02/2024,BF1544,Other,Male,26,Detroit,No,9,0,9,4,36,4,The product had excellent quality.
182222,15/11/2023,BF1551,Ornaments,Male,32,London,Yes,15,40,55,1,55,5,The product was affordable here compared to other brands.
169863,13/04/2024,BF1543,Clothing,Male,35,Cardiff,Yes,100,40,140,5,700,2,"Unfortunately, the delivery was late."
167673,02/05/2024,BF1553,Ornaments,Male,35,Portland,No,50,0,50,3,150,2,The product is not as advertised.
191238,25/11/2023,BF1550,Clothing,Male,28,Detroit,No,97,0,97,1,97,4,Lack of delivery delays is greatly appreciated.
179460,09/12/2023,BF1551,Ornaments,Male,35,Mumbai,Yes,15,70,85,3,255,3,Had slight delays but the product was in good shape.
179204,13/01/2024,BF1547,Ornaments,Female,18,Portland,No,32,0,32,1,32,4,The product had excellent quality.
127075,11/06/2024,BF1550,Clothing,Male,20,Cleveland,No,97,0,97,1,97,3,Had slight delays but the product was in good shape.
181990,04/10/2024,BF1549,Clothing,Female,30,Austin,No,130,0,130,5,650,4,Exquisite craftsmanship here is absolutely appreciated.
192357,27/04/2024,BF1548,Clothing,Female,31,Sacramento,No,65,0,65,1,65,1,Never buying from here again.
150386,18/12/2023,BF1554,Ornaments,Male,24,Cardiff,Yes,20,40,60,2,120,4,The product was affordable here compared to other brands.
170757,06/02/2024,BF1552,Ornaments,Male,31,Sydney,Yes,45,100,145,3,435,2,Never buying from here again.
167250,24/05/2024,BF1548,Clothing,Female,18,Glasgow,Yes,65,40,105,1,105,1,The product had poor quality.
122089,24/09/2024,BF1551,Ornaments,Female,30,Austin,No,15,0,15,1,15,1,The promotion quality does not match the product
177253,31/01/2024,BF1551,Ornaments,Male,21,Memphis,No,15,0,15,1,15,2,There is clear evidence of subpar detailing.
139125,13/12/2023,BF1544,Other,Female,20,Sacramento,No,9,0,9,1,9,4,The product was delivered quickly.
178859,11/08/2024,BF1548,Clothing,Female,34,Mumbai,Yes,65,70,135,1,135,3,The handling was questionable but incurred only minute damages.
125894,31/07/2024,BF1551,Ornaments,Male,19,Pittsburgh,No,15,0,15,1,15,5,The product was delivered quickly.
126830,17/07/2024,BF1550,Clothing,Male,28,Liverpool,Yes,97,40,137,1,137,5,Lack of delivery delays is greatly appreciated.
162542,10/02/2024,BF1544,Other,Male,26,Austin,No,9,0,9,3,27,5,The product was delivered quickly.
138315,29/04/2024,BF1548,Clothing,Male,21,Sacramento,No,65,0,65,4,260,1,Waste of Money.
148768,10/12/2023,BF1550,Clothing,Male,24,Cleveland,No,97,0,97,1,97,4,The product was affordable here compared to other brands.
125464,23/07/2024,BF1551,Ornaments,Male,31,Las Vegas,No,15,0,15,1,15,1,Careless handling by the delivery team.
190247,09/12/2023,BF1546,Clothing,Male,30,Sacramento,No,118,0,118,1,118,3,Had slight delays but the product was in good shape.
152278,14/09/2024,BF1547,Ornaments,Male,34,New Delhi,Yes,32,70,102,4,408,3,Had slight delays but the product was in good shape.
155831,15/10/2024,BF1553,Ornaments,Female,19,Cardiff,Yes,50,40,90,1,90,5,Lack of delivery delays is greatly appreciated.
151322,31/05/2024,BF1555,Other,Male,23,Dublin,Yes,23,40,63,1,63,4,The product was delivered quickly.
192568,31/07/2024,BF1545,Other,Male,24,Las Vegas,No,10,0,10,2,20,2,Low quality products are a usual here these days.
191295,23/02/2024,BF1555,Other,Male,32,New Delhi,Yes,23,70,93,3,279,4,Discount deals was greatly appreciated.
199476,27/01/2024,BF1547,Ornaments,Male,18,Miami,No,32,0,32,1,32,4,The product was delivered quickly.
173365,01/01/2024,BF1550,Clothing,Male,22,Pittsburgh,No,97,0,97,1,97,2,The product is not as advertised.
161005,03/11/2024,BF1548,Clothing,Male,24,Pittsburgh,No,65,0,65,1,65,4,The product was delivered quickly.
147817,18/07/2024,BF1543,Clothing,Male,21,Las Vegas,No,100,0,100,1,100,4,Incredible detailing was clearly evident.
185892,08/07/2024,BF1548,Clothing,Male,26,Montreal,Yes,65,25,90,2,180,3,It was ok.
128292,25/09/2024,BF1551,Ornaments,Male,22,San Francisco,No,15,0,15,4,60,4,Exquisite craftsmanship here is absolutely appreciated.
151734,10/06/2024,BF1552,Ornaments,Male,27,London,Yes,45,40,85,1,85,1,Careless handling by the delivery team.
154611,31/10/2024,BF1548,Clothing,Male,25,Memphis,No,65,0,65,1,65,4,The product had excellent quality.
199842,10/07/2024,BF1544,Other,Female,34,San Antonio,No,9,0,9,1,9,4,The product had excellent quality.
135945,14/11/2023,BF1550,Clothing,Male,35,Cardiff,Yes,97,40,137,1,137,5,Premium quality as usual.
174327,26/01/2024,BF1551,Ornaments,Female,22,San Antonio,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.
175818,22/09/2024,BF1551,Ornaments,Male,32,Manchester,Yes,15,40,55,1,55,4,The delivery team handled the product with care.
164064,08/09/2024,BF1551,Ornaments,Male,19,Cleveland,No,15,0,15,1,15,4,Discount deals was greatly appreciated.
195534,20/11/2023,BF1548,Clothing,Male,22,Portland,No,65,0,65,4,260,5,The product was delivered quickly.
184215,10/06/2024,BF1545,Other,Female,25,Dublin,Yes,10,40,50,1,50,5,Discount deals was greatly appreciated.
196422,13/07/2024,BF1543,Clothing,Male,21,Cardiff,Yes,100,40,140,2,280,2,The product is not as advertised.
183237,30/07/2024,BF1545,Other,Female,19,Glasgow,Yes,10,40,50,1,50,5,The product had excellent quality.
164815,19/04/2024,BF1554,Ornaments,Male,25,Manchester,Yes,20,40,60,1,60,5,Lack of delivery delays is greatly appreciated.
156222,22/01/2024,BF1545,Other,Male,26,San Francisco,No,10,0,10,2,20,4,Lack of delivery delays is greatly appreciated.
188211,06/11/2023,BF1544,Other,Male,23,Manchester,Yes,9,40,49,1,49,5,Premium quality as usual.
166994,20/03/2024,BF1548,Clothing,Male,19,Mumbai,Yes,65,70,135,2,270,1,Clear delays in delivery.
191828,29/09/2024,BF1551,Ornaments,Male,18,Cardiff,Yes,15,40,55,2,110,5,The Product exhibits good design.
124041,12/09/2024,BF1555,Other,Male,22,Sacramento,No,23,0,23,1,23,4,Discount deals was greatly appreciated.
145961,21/03/2024,BF1544,Other,Female,20,Austin,No,9,0,9,4,36,5,Great design is one of the major positives of this product.
193556,06/01/2024,BF1548,Clothing,Female,22,Sacramento,No,65,0,65,1,65,3,The handling was questionable but incurred only minute damages.
